antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'lbxsatsi', 'lbxsldsi'})","frozenset({'lbxsassi', 'lbxstr'})",0.09161704076958314,0.41884257138494424,0.06978164605283249,0.7616666666666666,1.8185034633612833,0.03140852911422102,2.438422777405828,0.49549287102295114
"frozenset({'lbxsldsi', 'lbxstr'})","frozenset({'lbxsassi', 'lbxsatsi'})",0.10978775385555047,0.3663154680103833,0.06978164605283249,0.6356050069541029,1.7351301336150144,0.029564693617427758,1.739004498093643,0.47592509880606976
"frozenset({'lbxsch', 'lbxsatsi', 'lbxscr'})",frozenset({'lbxstr'}),0.09818292869140327,0.6316994961062757,0.08764696900290121,0.8926905132192846,1.4131569183159525,0.025624862422303364,3.432133681212532,0.3241949072047443
"frozenset({'lbxsch', 'lbxstr', 'lbxscr'})",frozenset({'lbxsatsi'}),0.12459917544663307,0.4170102305695526,0.08764696900290121,0.7034313725490197,1.6868444008874148,0.03568783812112462,1.9657836853522526,0.46513217991565436
"frozenset({'lbxsatsi', 'lbxstr', 'lbxscr'})",frozenset({'lbxsch'}),0.11620094670942129,0.525729118949458,0.08764696900290121,0.7542706964520368,1.4347135611572435,0.026556747668264248,1.9300542271629013,0.3428344478182664
"frozenset({'lbxsch', 'lbxscr'})","frozenset({'lbxsatsi', 'lbxstr'})",0.14750343563902885,0.3267674454115132,0.08764696900290121,0.5942028985507247,1.8184274685087365,0.0394476481497142,1.6590373666644855,0.5279485196786412
"frozenset({'lbxsatsi', 'lbxscr'})","frozenset({'lbxsch', 'lbxstr'})",0.143075278668499,0.4160940601618568,0.08764696900290121,0.6125933831376734,1.4722473637316047,0.02811419539293636,1.5072172606841328,0.3743226311959688
"frozenset({'lbxsch', 'lbxsatsi', 'lbxsldsi'})",frozenset({'lbxstr'}),0.0639792334707589,0.6316994961062757,0.053595968850206135,0.8377088305489259,1.3261192002090683,0.013180319305461964,2.269381046051034,0.2627291867096107
"frozenset({'lbxsch', 'lbxsldsi', 'lbxstr'})",frozenset({'lbxsatsi'}),0.0787906550618415,0.4170102305695526,0.053595968850206135,0.6802325581395349,1.631213117266867,0.02073945961614152,1.8231680062188533,0.42005579002098137
"frozenset({'lbxsatsi', 'lbxstr', 'lbxsldsi'})",frozenset({'lbxsch'}),0.07161398686822415,0.525729118949458,0.053595968850206135,0.7484008528784648,1.4235484128669955,0.0159464106295166,1.8850257899381713,0.3204809566651671
"frozenset({'lbxsch', 'lbxsldsi'})","frozenset({'lbxsatsi', 'lbxstr'})",0.0965032829439609,0.3267674454115132,0.053595968850206135,0.555379746835443,1.6996177392641665,0.02206183760878358,1.5141742864765964,0.4555992271050578
"frozenset({'lbxsatsi', 'lbxsldsi'})","frozenset({'lbxsch', 'lbxstr'})",0.09161704076958314,0.4160940601618568,0.053595968850206135,0.585,1.405932110091743,0.015474662376375917,1.4070022646702245,0.31784843534717444
"frozenset({'lbxsch', 'lbxsassi', 'lbxscr'})",frozenset({'lbxstr'}),0.11192548480684074,0.6316994961062757,0.09726675828370744,0.869031377899045,1.3757037693644782,0.026563485929775532,2.8121278057718744,0.30751847877019833
"frozenset({'lbxsch', 'lbxstr', 'lbxscr'})",frozenset({'lbxsassi'}),0.12459917544663307,0.5700106886547565,0.09726675828370744,0.7806372549019609,1.3695133625376217,0.026243896481557297,1.9601747377526195,0.3082172369007982
"frozenset({'lbxsassi', 'lbxstr', 'lbxscr'})",frozenset({'lbxsch'}),0.13544052527103376,0.525729118949458,0.09726675828370744,0.7181510710259301,1.3660096904295138,0.02606173026291507,1.6827130859673234,0.3099159507293937
"frozenset({'lbxsch', 'lbxscr'})","frozenset({'lbxsassi', 'lbxstr'})",0.14750343563902885,0.41884257138494424,0.09726675828370744,0.6594202898550725,1.5743869771275503,0.03548604001254298,1.7063771308271853,0.42795731941352594
"frozenset({'lbxsassi', 'lbxscr'})","frozenset({'lbxsch', 'lbxstr'})",0.1749885478699038,0.4160940601618568,0.09726675828370744,0.555846422338569,1.3358672366588213,0.024455062918691733,1.3146487368458,0.3047504569674793
"frozenset({'lbxstr', 'lbxscr'})","frozenset({'lbxsch', 'lbxsassi'})",0.18048557031607879,0.34341120781798745,0.09726675828370744,0.538917089678511,1.5693054781256421,0.03528599058774452,1.4240145914846587,0.442671199279041
"frozenset({'lbxsch', 'lbxsassi', 'lbxsldsi'})",frozenset({'lbxstr'}),0.08352420216826996,0.6316994961062757,0.06901817071308597,0.8263254113345522,1.3080988926347552,0.016255974290711135,2.120635532945971,0.25699729883549155
"frozenset({'lbxsch', 'lbxsldsi', 'lbxstr'})",frozenset({'lbxsassi'}),0.0787906550618415,0.5700106886547565,0.06901817071308597,0.875968992248062,1.5367588883558956,0.024106655161726318,3.466788822721026,0.37915359329000226
"frozenset({'lbxsassi', 'lbxsldsi', 'lbxstr'})",frozenset({'lbxsch'}),0.09543441746831577,0.525729118949458,0.06901817071308597,0.7232000000000001,1.3756133604414755,0.018845518500013557,1.713406362176814,0.3018593183271288
